Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP561,Sustainable Living Showcase,Paid Ads,2023-01-03,2024-06-11,77970.5,57912.2,39241.1,7676.18,23524.226,Cluj-Napoca,25-34,Female
CMP562,Style Your Home Story,Email,2023-02-22,2024-08-05,38817.8,12744.9,761.6,1546.983,3919.231,Bucharest,45-54,Male
CMP563,Furniture Refresh Revolution,Email,2022-11-17,2024-04-18,33359.1,24512.3,19351.1,3334.227,6715.034,Iași,35-44,Male
CMP564,Design Your Dream Space,Email,2022-10-15,2024-03-26,68034,65324.2,11349.2,3562.656,10318.524,Cluj-Napoca,45-54,Male
CMP565,Furniture Refresh Revolution,Social Media,2023-04-08,2024-09-17,70097.8,49444.5,19454.8,7460.62,20238.041,Bucharest,35-44,Male
CMP566,Design Your Dream Space,Social Media,2022-09-03,2024-01-18,3957.6,3376.2,360.4,6653.817,11047.671,Iași,25-34,Female
CMP567,Comfort & Chic Challenge,Email,2023-05-25,2024-10-29,47742.8,4234.7,4074.9,7701.544,19295.765,Brașov,45-54,Female
CMP568,Sustainable Living Showcase,Email,2023-03-19,2024-08-10,71315,10223.8,9146,1008.95,2848.979,Cluj-Napoca,35-44,Male
CMP569,Style Your Home Story,Email,2023-04-09,2024-09-13,35836,13601.7,11022.8,5101.734,9833.021,Iași,35-44,Male
CMP570,Style Your Home Story,Paid Ads,2022-10-18,2024-03-28,29085.3,3915.1,3677.1,2243.269,8676.8,Brașov,35-44,Male
CMP571,Style Your Home Story,Social Media,2022-09-08,2024-01-25,84478.1,11384.9,3085.5,6702.845,14788.47,Cluj-Napoca,55+,Male
CMP572,Design Your Dream Space,Influencer Marketing,2023-01-02,2024-06-12,51644.3,3019.2,2580.6,3017.857,11886.094,Timișoara,25-34,Female
CMP573,Furniture Refresh Revolution,Paid Ads,2022-12-16,2024-05-13,25515.3,10383.6,9091.6,3956.563,12163.432,Cluj-Napoca,55+,Male
CMP574,Style Your Home Story,Email,2023-01-28,2024-06-24,49983.4,36420.8,1383.8,5268.572,12122.428,Cluj-Napoca,35-44,Male
CMP575,Style Your Home Story,Email,2022-11-19,2024-04-18,60208.9,50802.8,43513.2,3916.953,9282.204,Bucharest,55+,Male
CMP576,Sustainable Living Showcase,Influencer Marketing,2022-09-01,2024-01-23,83361.2,17705.5,5225.8,1351.058,5008.693,Brașov,55+,Male
CMP577,Timeless Trends Transformation,Paid Ads,2023-01-19,2024-06-15,30367.1,23657.2,9463.9,3045.278,4878.286,Brașov,18-24,Male
CMP578,Style Your Home Story,Email,2023-06-09,2024-11-09,8241.6,253.3,146.2,4997.728,7114.5,Bucharest,18-24,Male
CMP579,Style Your Home Story,Influencer Marketing,2022-09-07,2024-02-18,31422.8,7340.6,2971.6,3130.091,11853.93,Iași,35-44,Female
CMP580,Timeless Trends Transformation,Email,2023-04-02,2024-08-19,11087.4,8335.1,5011.6,7907.295,12401.976,Iași,45-54,Male
CMP581,Design Your Dream Space,Paid Ads,2023-02-20,2024-07-11,21372.4,7942.4,6978.5,6805.899,19773.363,Iași,55+,Male
CMP582,Sustainable Living Showcase,Email,2023-02-09,2024-06-28,55865.4,8758.4,8372.5,536.554,1983.305,Iași,55+,Male
CMP583,Furniture Refresh Revolution,Paid Ads,2023-03-13,2024-07-27,83517.6,63180.5,44215.3,359.584,1294.907,Brașov,18-24,Female
CMP584,Sustainable Living Showcase,Paid Ads,2022-09-29,2024-03-08,5927.9,2176,1030.2,2691.321,4585.07,Iași,45-54,Female
CMP585,Style Your Home Story,Influencer Marketing,2023-01-09,2024-06-15,37848.8,20714.5,4872.2,1419.704,5629.788,Cluj-Napoca,18-24,Male
CMP586,Sustainable Living Showcase,Email,2023-05-05,2024-10-12,56181.6,7264.1,1757.8,585.922,2235.296,Timișoara,35-44,Male
CMP587,Sustainable Living Showcase,Social Media,2023-05-17,2024-10-14,70737,7711.2,1953.3,3233.757,4090.251,Brașov,18-24,Male
CMP588,Timeless Trends Transformation,Influencer Marketing,2022-09-29,2024-02-12,51314.5,22814,7639.8,2055.742,5595.652,Cluj-Napoca,45-54,Male
CMP589,Design Your Dream Space,Social Media,2023-05-13,2024-10-08,29059.8,1424.6,202.3,7406.067,21828.17,Timișoara,55+,Female
CMP590,Style Your Home Story,Social Media,2023-01-01,2024-06-08,53733.6,39931.3,21535.6,5612.04,9239.891,Cluj-Napoca,45-54,Female
CMP591,Timeless Trends Transformation,Influencer Marketing,2023-05-04,2024-09-18,81237.9,50226.5,10795,4728.992,9005.665,Bucharest,25-34,Female
CMP592,Comfort & Chic Challenge,Influencer Marketing,2023-03-11,2024-08-17,25777.1,13703.7,7269.2,4566.149,8814.789,Bucharest,18-24,Female
CMP593,Design Your Dream Space,Social Media,2023-03-16,2024-07-31,83697.8,19934.2,10052.1,6603.786,14441.041,Brașov,35-44,Male
CMP594,Furniture Refresh Revolution,Influencer Marketing,2023-03-23,2024-08-31,52803.7,21353.7,7321.9,1928.208,4176.815,Cluj-Napoca,55+,Female
CMP595,Design Your Dream Space,Paid Ads,2022-09-25,2024-02-17,47050.9,21710.7,17540.6,1996.956,4797.876,Bucharest,35-44,Male
CMP596,Design Your Dream Space,Paid Ads,2023-04-18,2024-09-14,53152.2,50017.4,15281.3,5778.3,17725.458,Timișoara,18-24,Female
CMP597,Style Your Home Story,Social Media,2023-02-10,2024-07-02,66080.7,55267,22831,1552.304,2092.224,Brașov,45-54,Male
CMP598,Comfort & Chic Challenge,Email,2022-12-23,2024-05-09,71882.8,64763.2,57487.2,6484.684,14607.743,Bucharest,45-54,Male
CMP599,Comfort & Chic Challenge,Influencer Marketing,2023-03-14,2024-08-25,10006.2,8698.9,4788.9,2097.052,4552.855,Bucharest,25-34,Female
CMP600,Sustainable Living Showcase,Paid Ads,2023-04-15,2024-09-07,32191.2,13848.2,2276.3,205.649,743.444,Timișoara,18-24,Male
CMP601,Sustainable Living Showcase,Paid Ads,2023-02-28,2024-08-03,51885.7,49344.2,36755.7,459.799,777.92,Cluj-Napoca,55+,Male
CMP602,Design Your Dream Space,Paid Ads,2023-04-02,2024-09-12,20434,7349.1,5271.7,2564.433,5873.075,Timișoara,55+,Female
CMP603,Style Your Home Story,Influencer Marketing,2022-12-13,2024-05-11,79629.7,24180.8,413.1,5939.715,7297.862,Timișoara,18-24,Female
CMP604,Sustainable Living Showcase,Paid Ads,2023-02-03,2024-06-23,8222.9,5579.4,5264.9,7349.831,18304.274,Iași,18-24,Male
CMP605,Comfort & Chic Challenge,Social Media,2023-06-03,2024-10-20,50785.8,23757.5,19643.5,243.117,733.448,Bucharest,18-24,Male
CMP606,Design Your Dream Space,Influencer Marketing,2022-09-18,2024-02-09,54748.5,3950.8,1196.8,1905.632,5153.958,Timișoara,55+,Male
CMP607,Timeless Trends Transformation,Social Media,2022-11-11,2024-04-14,70805,67139.8,49723.3,7234.401,16633.497,Timișoara,45-54,Male
CMP608,Design Your Dream Space,Social Media,2023-05-17,2024-10-09,10511.1,3384.7,3371.1,522.869,1963.296,Iași,55+,Female
CMP609,Sustainable Living Showcase,Paid Ads,2023-06-06,2024-11-01,79928.9,63860.5,60258.2,6502.432,9160.926,Cluj-Napoca,35-44,Female
CMP610,Sustainable Living Showcase,Social Media,2022-11-03,2024-04-13,6794.9,894.2,768.4,7003.932,12827.146,Cluj-Napoca,45-54,Male
CMP611,Design Your Dream Space,Paid Ads,2023-05-09,2024-10-08,5608.3,3250.4,634.1,8088.753,25536.312,Brașov,25-34,Male
CMP612,Timeless Trends Transformation,Paid Ads,2023-04-24,2024-09-22,74677.6,46243.4,11815,1100.07,3948.93,Brașov,35-44,Male
CMP613,Design Your Dream Space,Paid Ads,2022-11-15,2024-04-22,78371.7,27404,26353.4,4939.01,10671.699,Iași,35-44,Male
CMP614,Style Your Home Story,Paid Ads,2022-09-08,2024-02-02,17601.8,5712,1263.1,8100.16,21217.955,Iași,25-34,Male
CMP615,Style Your Home Story,Paid Ads,2022-09-29,2024-02-14,12149.9,799,153,5020.661,13872.17,Timișoara,55+,Male
CMP616,Comfort & Chic Challenge,Email,2023-04-12,2024-09-18,15036.5,8052.9,7888,7276.816,21659.7,Timișoara,18-24,Male
CMP617,Timeless Trends Transformation,Influencer Marketing,2022-09-02,2024-02-06,53568.7,51578,41253.9,7016.087,19145.893,Timișoara,55+,Female
CMP618,Design Your Dream Space,Influencer Marketing,2023-02-23,2024-07-21,31157.6,11942.5,4115.7,2355.758,7036.963,Cluj-Napoca,55+,Male
CMP619,Design Your Dream Space,Social Media,2023-02-13,2024-07-01,56610,15269.4,10228.9,8492.248,24378.102,Brașov,18-24,Female
CMP620,Furniture Refresh Revolution,Paid Ads,2023-04-05,2024-08-18,45971.4,25190.6,7372.9,2155.481,3431.739,Bucharest,18-24,Male
CMP621,Design Your Dream Space,Paid Ads,2023-05-26,2024-10-24,64855,22732.4,22729,3045.686,8005.3,Brașov,25-34,Male
CMP622,Sustainable Living Showcase,Email,2023-05-14,2024-09-30,29064.9,25914.8,6420.9,2820.606,4328.54,Iași,25-34,Male
CMP623,Sustainable Living Showcase,Social Media,2023-02-15,2024-07-24,65237.5,15009.3,1494.3,4309.806,15173.724,Iași,35-44,Female
CMP624,Sustainable Living Showcase,Email,2022-10-28,2024-04-03,70210,48009.7,18723.8,5869.879,13545.736,Cluj-Napoca,25-34,Female
CMP625,Furniture Refresh Revolution,Email,2022-09-19,2024-02-19,27616.5,14332.7,7894.8,1833.093,3434.51,Brașov,18-24,Female
CMP626,Furniture Refresh Revolution,Paid Ads,2023-03-22,2024-08-12,82361.6,34168.3,4681.8,3762.831,13478.467,Cluj-Napoca,45-54,Male
CMP627,Furniture Refresh Revolution,Paid Ads,2022-08-27,2024-01-29,69239.3,20549.6,4287.4,2167.5,7099.404,Bucharest,55+,Male
CMP628,Timeless Trends Transformation,Email,2022-12-12,2024-04-28,76246.7,41593.9,27094.6,2416.125,3938.254,Timișoara,18-24,Male
CMP629,Design Your Dream Space,Social Media,2023-01-24,2024-06-30,57609.6,47615.3,46313.1,7856.652,23282.129,Iași,35-44,Female
CMP630,Comfort & Chic Challenge,Influencer Marketing,2023-01-09,2024-06-10,54996.7,34571.2,6704.8,8308.308,21346.543,Timișoara,35-44,Male
CMP631,Comfort & Chic Challenge,Social Media,2023-01-25,2024-06-27,18341.3,5849.7,2427.6,3659.267,9669.056,Bucharest,18-24,Male
CMP632,Timeless Trends Transformation,Paid Ads,2023-04-11,2024-08-26,15794.7,13613.6,10266.3,4352.034,16700.188,Timișoara,25-34,Female
CMP633,Timeless Trends Transformation,Paid Ads,2023-06-08,2024-10-29,41279.4,15971.5,7571.8,5755.027,16528.165,Brașov,25-34,Male
CMP634,Sustainable Living Showcase,Email,2023-05-22,2024-10-26,36701.3,35516.4,6318.9,6896.866,9639.357,Cluj-Napoca,35-44,Female
CMP635,Timeless Trends Transformation,Paid Ads,2022-12-01,2024-05-14,32050.1,26650.9,20872.6,4051.474,13015.863,Cluj-Napoca,18-24,Female
CMP636,Furniture Refresh Revolution,Social Media,2023-05-23,2024-10-19,36448,32191.2,1490.9,3760.536,6138.071,Bucharest,55+,Female
CMP637,Furniture Refresh Revolution,Email,2022-11-09,2024-03-31,51452.2,9232.7,5511.4,2593.35,8693.528,Iași,45-54,Male
CMP638,Style Your Home Story,Email,2022-08-19,2024-01-24,74070.7,68176.8,60441.8,6386.747,12398.593,Brașov,18-24,Female
CMP639,Furniture Refresh Revolution,Influencer Marketing,2023-02-14,2024-07-16,78125.2,49736.9,47185.2,234.974,842.01,Bucharest,25-34,Male
CMP640,Comfort & Chic Challenge,Email,2023-03-13,2024-08-13,2546.6,2250.8,25.5,7155.317,26226.512,Brașov,45-54,Male
CMP641,Timeless Trends Transformation,Email,2023-02-20,2024-07-08,67165.3,50600.5,39406,7089.646,15023.478,Brașov,35-44,Female
CMP642,Design Your Dream Space,Influencer Marketing,2022-10-18,2024-03-18,5870.1,4200.7,304.3,3547.186,8131.474,Brașov,25-34,Female
CMP643,Furniture Refresh Revolution,Email,2022-10-20,2024-03-05,46948.9,6652.1,4129.3,4192.336,7425.889,Brașov,35-44,Male
CMP644,Comfort & Chic Challenge,Paid Ads,2023-05-11,2024-10-07,71291.2,69385.5,1392.3,6325.207,11396.63,Timișoara,45-54,Male
CMP645,Design Your Dream Space,Paid Ads,2023-04-06,2024-09-08,44936.1,4234.7,2417.4,6313.596,10033.723,Cluj-Napoca,35-44,Male
CMP646,Sustainable Living Showcase,Social Media,2022-12-10,2024-05-18,58898.2,43800.5,31155.9,7295.057,22948.878,Bucharest,45-54,Male
CMP647,Furniture Refresh Revolution,Social Media,2023-01-04,2024-06-04,66811.7,20143.3,9497.9,8164.165,14233.114,Brașov,18-24,Male
CMP648,Furniture Refresh Revolution,Email,2022-09-30,2024-02-27,11364.5,1737.4,452.2,2347.445,4772.886,Bucharest,25-34,Female
CMP649,Comfort & Chic Challenge,Social Media,2023-05-18,2024-10-16,18018.3,6271.3,1514.7,1950.954,2503.267,Iași,45-54,Female
CMP650,Timeless Trends Transformation,Email,2022-09-04,2024-01-23,6167.6,3345.6,2742.1,3365.949,12429.635,Cluj-Napoca,25-34,Male
CMP651,Sustainable Living Showcase,Social Media,2022-11-18,2024-04-16,72391.1,69521.5,58786,2002.481,3757.051,Bucharest,18-24,Male
CMP652,Comfort & Chic Challenge,Social Media,2022-09-23,2024-02-16,21537.3,10109.9,2823.7,2010.624,5127.013,Iași,55+,Male
CMP653,Timeless Trends Transformation,Email,2022-09-29,2024-02-18,82023.3,14943,3961,6096.54,20826.666,Cluj-Napoca,25-34,Male
CMP654,Sustainable Living Showcase,Influencer Marketing,2023-01-30,2024-06-15,64402.8,43499.6,28141.8,4587.433,12654.783,Iași,35-44,Female
CMP655,Furniture Refresh Revolution,Paid Ads,2022-11-02,2024-03-30,23147.2,3321.8,3136.5,3479.611,12167.665,Brașov,18-24,Female
CMP656,Design Your Dream Space,Influencer Marketing,2023-01-29,2024-06-13,46585.1,20983.1,5331.2,6390.572,14189.203,Bucharest,35-44,Female
CMP657,Timeless Trends Transformation,Social Media,2023-01-12,2024-06-23,76925,64130.8,15378.2,2181.678,6612.677,Brașov,18-24,Male
CMP658,Comfort & Chic Challenge,Email,2023-04-08,2024-08-22,54303.1,44886.8,36096.1,6330.324,8484.598,Timișoara,45-54,Male
CMP659,Comfort & Chic Challenge,Email,2023-06-12,2024-10-26,22472.3,4025.6,2340.9,3527.381,9991.257,Iași,35-44,Male
CMP660,Style Your Home Story,Influencer Marketing,2023-03-15,2024-08-23,57519.5,50751.8,19968.2,5155.981,6451.602,Cluj-Napoca,35-44,Female
CMP661,Style Your Home Story,Email,2022-12-04,2024-05-10,37138.2,12965.9,7187.6,4345.608,11697.071,Cluj-Napoca,18-24,Female
CMP662,Furniture Refresh Revolution,Paid Ads,2022-09-24,2024-02-17,7913.5,3945.7,1757.8,3973.002,8317.981,Iași,18-24,Male
CMP663,Furniture Refresh Revolution,Influencer Marketing,2022-11-29,2024-05-08,36696.2,33173.8,1451.8,5278.908,21048.754,Brașov,18-24,Male
CMP664,Sustainable Living Showcase,Social Media,2023-03-31,2024-08-20,20789.3,2847.5,962.2,7864.047,30327.983,Iași,25-34,Female
CMP665,Comfort & Chic Challenge,Influencer Marketing,2022-08-24,2024-01-16,52475.6,11680.7,3894.7,3324.962,7405.132,Bucharest,18-24,Male
CMP666,Furniture Refresh Revolution,Email,2022-08-19,2024-01-25,34334.9,12724.5,4617.2,4036.888,11760.226,Bucharest,45-54,Female
CMP667,Comfort & Chic Challenge,Paid Ads,2022-09-16,2024-02-27,67355.7,41638.1,15337.4,400.911,893.01,Timișoara,18-24,Female
CMP668,Sustainable Living Showcase,Influencer Marketing,2022-12-20,2024-05-09,40726.9,28811.6,18468.8,841.177,1811.01,Cluj-Napoca,18-24,Male
CMP669,Style Your Home Story,Influencer Marketing,2022-09-05,2024-01-19,66260.9,56166.3,33201,1744.761,2247.927,Brașov,25-34,Male
CMP670,Furniture Refresh Revolution,Social Media,2023-05-17,2024-10-02,26018.5,18130.5,4336.7,3328.685,9016.171,Cluj-Napoca,55+,Male
CMP671,Furniture Refresh Revolution,Influencer Marketing,2023-01-25,2024-06-23,39866.7,9523.4,1963.5,6050.47,20434.442,Cluj-Napoca,45-54,Male
CMP672,Style Your Home Story,Paid Ads,2023-03-01,2024-08-08,26856.6,1730.6,884,7958.142,28266.563,Iași,18-24,Male
CMP673,Timeless Trends Transformation,Email,2022-11-20,2024-04-13,25833.2,18045.5,2459.9,2961.604,10791.09,Timișoara,55+,Male
CMP674,Sustainable Living Showcase,Influencer Marketing,2023-03-22,2024-08-16,8676.8,5832.7,40.8,5572.107,15368.034,Bucharest,25-34,Female
CMP675,Design Your Dream Space,Paid Ads,2023-05-14,2024-09-30,22023.5,919.7,243.1,3244.569,4932.703,Cluj-Napoca,35-44,Female
CMP676,Timeless Trends Transformation,Social Media,2023-04-24,2024-09-12,40262.8,5761.3,4148,5411.338,14480.107,Iași,45-54,Female
CMP677,Furniture Refresh Revolution,Social Media,2023-01-09,2024-06-14,40783,5586.2,720.8,1832.974,4684.146,Iași,25-34,Female
CMP678,Comfort & Chic Challenge,Paid Ads,2022-12-06,2024-05-02,59970.9,53684.3,13436.8,1969.637,3864.508,Brașov,45-54,Male
CMP679,Furniture Refresh Revolution,Email,2023-01-20,2024-06-27,79869.4,49604.3,9839.6,4801.208,8275.073,Bucharest,25-34,Female
CMP680,Furniture Refresh Revolution,Social Media,2022-11-13,2024-04-22,41966.2,21066.4,20139.9,5771.789,11203.459,Cluj-Napoca,18-24,Male
CMP681,Comfort & Chic Challenge,Paid Ads,2023-02-02,2024-07-03,34511.7,13472.5,4737.9,5740.713,13213.981,Bucharest,35-44,Male
CMP682,Comfort & Chic Challenge,Paid Ads,2023-02-13,2024-07-01,46530.7,36395.3,34963.9,7118.682,22755.112,Iași,55+,Male
CMP683,Comfort & Chic Challenge,Email,2022-11-21,2024-04-05,76809.4,65013.1,57694.6,7234.809,20080.57,Cluj-Napoca,35-44,Male
CMP684,Sustainable Living Showcase,Paid Ads,2022-09-27,2024-03-01,2986.9,2538.1,1382.1,2051.271,8087.512,Brașov,35-44,Female
CMP685,Timeless Trends Transformation,Paid Ads,2023-04-11,2024-09-09,14472.1,3981.4,2104.6,1974.567,3504.38,Brașov,35-44,Female
CMP686,Furniture Refresh Revolution,Email,2022-12-31,2024-06-03,32801.5,23383.5,10092.9,1633.547,6256.289,Iași,25-34,Male
CMP687,Sustainable Living Showcase,Influencer Marketing,2022-12-20,2024-05-30,14507.8,5912.6,4236.4,7826.579,26694.029,Cluj-Napoca,55+,Female
CMP688,Timeless Trends Transformation,Influencer Marketing,2022-12-21,2024-05-15,40973.4,15594.1,12914.9,4349.926,10415.526,Cluj-Napoca,55+,Female
CMP689,Sustainable Living Showcase,Influencer Marketing,2022-12-07,2024-05-09,42090.3,1943.1,996.2,5927.05,14384.873,Iași,55+,Male
CMP690,Style Your Home Story,Email,2022-12-08,2024-05-09,76851.9,1037,1028.5,8169.418,31161.952,Cluj-Napoca,45-54,Male
CMP691,Furniture Refresh Revolution,Paid Ads,2023-02-15,2024-07-03,19942.7,3673.7,617.1,5925.52,8545.883,Bucharest,35-44,Male
CMP692,Design Your Dream Space,Influencer Marketing,2022-10-12,2024-03-16,76146.4,68972.4,65667.6,6421.937,8103.118,Bucharest,45-54,Male
CMP693,Furniture Refresh Revolution,Paid Ads,2023-03-23,2024-08-20,73487.6,17561,14031.8,2390.098,4591.649,Bucharest,35-44,Female
CMP694,Furniture Refresh Revolution,Social Media,2023-03-11,2024-08-12,48429.6,35072.7,17251.6,2150.857,7697.413,Timișoara,35-44,Female
CMP695,Comfort & Chic Challenge,Influencer Marketing,2023-02-01,2024-07-13,82167.8,71133.1,45291.4,2385.457,4367.47,Iași,55+,Female
CMP696,Furniture Refresh Revolution,Email,2022-11-20,2024-04-04,66359.5,8996.4,1023.4,1921.714,5950.833,Bucharest,25-34,Female
CMP697,Style Your Home Story,Paid Ads,2022-11-10,2024-04-20,5616.8,2682.6,1856.4,5151.527,11677.623,Timișoara,35-44,Male
CMP698,Comfort & Chic Challenge,Email,2022-10-26,2024-04-07,9329.6,9266.7,4404.7,7335.534,26497.866,Bucharest,25-34,Female
CMP699,Sustainable Living Showcase,Paid Ads,2023-03-06,2024-07-22,46095.5,38464.2,26725.7,5286.643,9696.63,Iași,25-34,Male
CMP700,Design Your Dream Space,Influencer Marketing,2022-09-06,2024-02-01,29309.7,1295.4,227.8,7729.679,24945.868,Timișoara,25-34,Female
CMP701,Furniture Refresh Revolution,Social Media,2023-04-07,2024-08-24,24549.7,23839.1,15186.1,8283.76,28784.808,Timișoara,45-54,Male
CMP702,Comfort & Chic Challenge,Influencer Marketing,2023-03-18,2024-08-17,4034.1,3971.2,185.3,1548.258,4653.189,Cluj-Napoca,18-24,Male
CMP703,Design Your Dream Space,Influencer Marketing,2022-12-27,2024-06-05,9693.4,3743.4,178.5,5417.152,10911.977,Cluj-Napoca,25-34,Male
CMP704,Comfort & Chic Challenge,Social Media,2023-04-18,2024-09-15,36289.9,11029.6,4800.8,6370.053,14478.798,Bucharest,18-24,Male
CMP705,Comfort & Chic Challenge,Paid Ads,2022-12-14,2024-05-03,61172.8,53942.7,43419.7,6154.085,16602.625,Iași,55+,Male
CMP706,Sustainable Living Showcase,Influencer Marketing,2023-03-04,2024-07-30,38457.4,26224.2,10878.3,4784.276,6864.413,Brașov,25-34,Male
CMP707,Furniture Refresh Revolution,Social Media,2022-12-31,2024-06-07,43713.8,16005.5,14467,2436.746,3972.373,Timișoara,18-24,Male
CMP708,Timeless Trends Transformation,Email,2022-09-16,2024-02-14,83335.7,47333.1,29051.3,3579.265,12059.035,Brașov,25-34,Male
CMP709,Timeless Trends Transformation,Paid Ads,2023-03-08,2024-08-16,7209.7,5222.4,3802.9,3674.108,5814.51,Bucharest,25-34,Male
CMP710,Furniture Refresh Revolution,Paid Ads,2023-03-19,2024-08-26,28876.2,18344.7,1562.3,3375.384,5634.701,Brașov,45-54,Male
CMP711,Furniture Refresh Revolution,Email,2023-06-01,2024-10-19,29846.9,28323.7,11231.9,2549.218,5205.689,Iași,45-54,Female
CMP712,Comfort & Chic Challenge,Influencer Marketing,2022-09-27,2024-02-14,61072.5,9409.5,129.2,8324.866,16003.902,Bucharest,55+,Female
CMP713,Sustainable Living Showcase,Paid Ads,2023-05-05,2024-09-26,44687.9,21635.9,19616.3,2933.163,3910.408,Bucharest,35-44,Male
CMP714,Comfort & Chic Challenge,Email,2022-10-11,2024-03-17,36847.5,21452.3,5390.7,6606.03,12181.486,Cluj-Napoca,35-44,Male
CMP715,Timeless Trends Transformation,Influencer Marketing,2023-03-08,2024-08-16,12484.8,10164.3,7779.2,8082.378,20913.468,Timișoara,25-34,Male
CMP716,Style Your Home Story,Social Media,2023-05-20,2024-10-14,18553.8,2092.7,1176.4,6526.062,14241.07,Iași,55+,Male
CMP717,Style Your Home Story,Email,2023-04-28,2024-09-28,45849,18849.6,6400.5,7103.212,18187.263,Brașov,35-44,Female
CMP718,Sustainable Living Showcase,Influencer Marketing,2023-03-11,2024-08-17,56815.7,11369.6,4346.9,7626.268,18289.331,Cluj-Napoca,55+,Male
CMP719,Furniture Refresh Revolution,Email,2023-02-04,2024-07-04,32845.7,12257,4523.7,637.415,1602.76,Iași,18-24,Female
CMP720,Style Your Home Story,Paid Ads,2022-10-13,2024-03-19,61803.5,38836.5,1251.2,3037.747,4864.278,Cluj-Napoca,18-24,Male
CMP721,Style Your Home Story,Email,2022-12-06,2024-04-27,83310.2,28706.2,1417.8,1209.482,4474.689,Iași,55+,Male
